"Set"	"N"	"Sim"	"HR"	"MAP"	"SV"	"CVP"	"SAP"	"DAP"	"Grav"	"CO"	"PP"
"2"	2	45	68.747887	102.096539	77.398685	6.269248	123.045687	79.078586	"2"	5.3209960503286	43.967101
"2"	2	46	69.69169	101.665116	75.851483	6.166445	122.146841	79.073149	"2"	5.28621803927627	43.073692
"2"	2	47	68.588243	101.901517	76.433532	6.167449	122.577712	79.141019	"2"	5.24244166616428	43.436693
"2"	2	48	69.625605	101.600032	76.552845	6.223009	122.263469	78.821495	"2"	5.33003814759623	43.441974
"2"	2	49	69.164847	101.514327	75.721894	6.12687	121.974989	78.952613	"2"	5.23729321306022	43.022376
"2"	2	50	69.356061	101.696828	75.562876	6.131439	122.112679	79.180881	"2"	5.24074343719144	42.931798
"2"	2	51	69.095019	101.949898	76.589328	6.208074	122.652434	79.151823	"2"	5.29194107335723	43.500611
"2"	2	52	69.97518	101.270196	74.528064	6.054841	121.372688	79.041343	"2"	5.21511469345152	42.331345
"2"	2	53	68.896008	101.949244	76.318288	6.174273	122.589406	79.224176	"2"	5.2580253805943	43.36523
"2"	2	54	68.934072	102.162204	76.808489	6.228728	122.943682	79.302487	"2"	5.29472191093721	43.641195
"2"	2	55	69.313068	101.493933	75.092621	6.080169	121.779113	79.102576	"2"	5.20489994567123	42.676537
"2"	2	56	69.049165	101.827127	75.452859	6.103365	122.225464	79.338525	"2"	5.20995691081274	42.886939
"2"	2	57	69.168154	101.594323	74.982315	6.068662	121.85587	79.233424	"2"	5.18638831119651	42.622446
"2"	2	58	69.075408	101.934137	76.959002	6.239654	122.733565	79.03449	"2"	5.31597446242282	43.699075
"2"	2	59	69.17634	101.838787	76.441429	6.195044	122.497192	79.085075	"2"	5.28793828258986	43.412117
"2"	2	60	68.617767	102.104618	77.74563	6.285537	123.129571	78.993289	"2"	5.33473152460821	44.136282
"2"	2	61	69.312023	101.567352	77.274116	6.264834	122.431033	78.594582	"2"	5.35602530549667	43.836451
"2"	2	62	68.924112	101.918863	76.169453	6.162483	122.510542	79.241896	"2"	5.24991190955074	43.268646
"2"	2	63	69.106558	101.655141	76.850199	6.219731	122.414912	78.797414	"2"	5.31085273450504	43.617498
"2"	2	64	69.120547	101.841194	76.275822	6.181958	122.455023	79.132768	"2"	5.27222653951463	43.322255
"2"	2	65	68.708936	101.903573	76.965736	6.222959	122.715038	79.008239	"2"	5.2882338290169	43.706799
"2"	2	66	68.961477	101.918918	76.493846	6.192458	122.601386	79.150754	"2"	5.27512860157054	43.450632
"2"	2	67	69.012711	101.770914	75.198359	6.085592	122.094947	79.354046	"2"	5.18964261734125	42.740901
"2"	2	68	69.174188	101.580958	75.906867	6.142493	122.083815	78.980687	"2"	5.250795888349	43.103128
"2"	2	69	69.459838	101.53317	75.842064	6.149973	122.003296	78.94816	"2"	5.26797747902563	43.055136
"2"	2	70	68.9096	101.902492	77.000493	6.23212	122.716201	78.997248	"2"	5.3060731724328	43.718953
"2"	2	71	69.1689	101.54223	74.839331	6.055145	121.759927	79.220849	"2"	5.1765542020059	42.539078
"2"	2	72	69.61766	101.57674	75.330049	6.118114	121.909294	79.126801	"2"	5.24430173906534	42.782493
"2"	2	73	69.135528	101.881915	75.758657	6.141884	122.355658	79.309354	"2"	5.2376147522659	43.046304
"2"	2	74	68.940189	102.124921	76.551378	6.206037	122.823501	79.34445	"2"	5.27746646753044	43.479051
"2"	2	75	68.862102	101.791825	76.081943	6.146645	122.358686	79.133298	"2"	5.23916251922419	43.225388
"2"	2	76	68.809367	101.871419	75.848996	6.128026	122.37313	79.276876	"2"	5.21912140234553	43.096254
"2"	2	77	69.600495	101.497819	75.571671	6.135532	121.889385	78.982252	"2"	5.25982570957714	42.907133
"2"	2	78	68.844938	101.964165	76.893442	6.220574	122.750956	79.085786	"2"	5.2937242470966	43.66517
"2"	2	79	69.290376	101.826342	75.461156	6.118761	122.21262	79.337164	"2"	5.22873187263466	42.875456
"2"	2	80	69.383454	101.451455	74.759007	6.050684	121.636264	79.154704	"2"	5.18703812327018	42.48156
"2"	2	81	69.070733	101.781547	76.698634	6.207104	122.499197	78.95863	"2"	5.29763087047872	43.540567
"2"	2	82	69.018184	101.71994	75.063706	6.069253	121.999461	79.338324	"2"	5.1807606724299	42.661137
"2"	2	83	69.517241	101.542513	75.609618	6.131331	121.945109	79.017332	"2"	5.25617203642394	42.927777
"2"	2	84	68.93831	101.799626	76.939281	6.228077	122.583408	78.911791	"2"	5.30406400475511	43.671617
"2"	2	85	68.927926	102.035614	76.374202	6.192499	122.686216	79.300265	"2"	5.26431534376505	43.385951
"2"	2	86	69.637113	101.261769	74.793903	6.061981	121.435226	78.962743	"2"	5.20843147492204	42.472483
"2"	2	87	69.615658	101.731296	75.260507	6.115072	122.059764	79.29849	"2"	5.23930971621861	42.761274
"2"	2	88	68.964238	101.844893	76.839648	6.225957	122.619668	78.983293	"2"	5.29918777250822	43.636375
"2"	2	89	69.153094	101.801789	75.69371	6.131404	122.254053	79.250369	"2"	5.23445424283874	43.003684
"2"	2	90	69.246123	102.02343	75.382994	6.119197	122.402549	79.555571	"2"	5.21998007463226	42.846978
"2"	2	91	69.341441	101.468764	75.323976	6.09821	121.799251	79.020993	"2"	5.22307303768942	42.778258
"2"	2	92	69.169619	101.809701	76.173307	6.175289	122.389588	79.128437	"2"	5.26887862316003	43.261151
"2"	2	93	69.122137	101.798678	76.57529	6.204104	122.490513	79.005664	"2"	5.29304768619473	43.484849
"2"	2	94	69.574299	101.555779	76.357997	6.199341	122.169054	78.820889	"2"	5.3125541143191	43.348165
"2"	2	95	69.485753	101.454048	75.589619	6.123689	121.856967	78.934954	"2"	5.25240159519811	42.922013
"2"	2	96	69.439412	101.434828	76.082691	6.166963	121.974713	78.777988	"2"	5.28313732641769	43.196725
"2"	2	97	68.914249	102.038555	75.941222	6.148986	122.571551	79.41553	"2"	5.23343228227228	43.156021
"2"	2	98	69.022741	101.915793	76.433611	6.189373	122.572603	79.159958	"2"	5.27565733574775	43.412645
"2"	2	99	69.021486	101.696405	75.509026	6.110228	122.098786	79.193484	"2"	5.21174518093264	42.905302
"2"	2	100	68.919107	101.927791	75.968564	6.152767	122.474289	79.297565	"2"	5.23568559095235	43.176724
"2"	3	1	69.084607	101.747342	76.439542	6.186313	122.400775	78.992469	"2"	5.28079571832999	43.408306
"2"	3	2	69.329032	101.361402	74.702003	6.042376	121.531758	79.080544	"2"	5.1790175564511	42.451214
"2"	3	3	69.188718	101.782367	75.227469	6.087818	122.114191	79.357457	"2"	5.20489213849474	42.756734
"2"	3	4	68.855477	101.6859	77.042459	6.223011	122.503437	78.773106	"2"	5.30479526369794	43.730331
"2"	3	5	69.437935	101.48231	76.259872	6.179824	122.061468	78.786847	"2"	5.29532803504432	43.274621
"2"	3	6	68.88486	101.837169	76.598854	6.190069	122.542895	79.041985	"2"	5.27650133395044	43.50091
"2"	3	7	68.972352	101.947857	76.25515	6.170034	122.569735	79.24401	"2"	5.2594970476128	43.325725
"2"	3	8	69.666084	101.49599	75.342572	6.118223	121.825526	79.047064	"2"	5.24882194972805	42.778462
"2"	3	9	69.00111	101.626866	75.842271	6.128904	122.112436	79.034337	"2"	5.23320088392081	43.078099
"2"	3	10	69.213895	101.558506	75.616416	6.12447	121.984868	79.02597	"2"	5.23370667730032	42.958898
"2"	3	11	69.017157	101.749844	75.937006	6.14797	122.267656	79.129994	"2"	5.24095626521194	43.137662
"2"	3	12	69.288934	101.519582	76.374648	6.186047	122.1424	78.784366	"2"	5.29191794454523	43.358034
"2"	3	13	69.562614	101.243614	74.889742	6.063471	121.443766	78.913965	"2"	5.20952621530559	42.529801
"2"	3	14	69.509773	101.645643	75.364384	6.119483	121.998434	79.184046	"2"	5.23856122412483	42.814388
"2"	3	15	69.631565	101.346255	75.37717	6.117962	121.68203	78.880112	"2"	5.24863031237105	42.801918
"2"	3	16	69.039036	101.839213	75.874981	6.145391	122.352194	79.233816	"2"	5.23833554475832	43.118378
"2"	3	17	68.793248	102.157956	76.847666	6.222952	122.950611	79.286617	"2"	5.28660054535917	43.663994
"2"	3	18	68.739251	102.12014	76.852006	6.223314	122.914475	79.249376	"2"	5.28274933028751	43.665099
"2"	3	19	69.270477	101.813119	77.179217	6.268626	122.670242	78.857502	"2"	5.34624117607651	43.81274
"2"	3	20	68.708642	102.002862	76.396055	6.172804	122.667566	79.258418	"2"	5.24906919320731	43.409148
"2"	3	21	69.025445	102.071026	76.002839	6.161066	122.622267	79.435618	"2"	5.24612978323835	43.186649
"2"	3	22	69.235337	101.927054	75.547249	6.127724	122.351106	79.41485	"2"	5.23053924393791	42.936256
"2"	3	23	69.309051	101.529916	75.251784	6.092121	121.86296	79.099696	"2"	5.21562973509698	42.763264
"2"	3	24	69.170978	101.732805	75.979032	6.160746	122.270843	79.102348	"2"	5.2555439509333	43.168495
"2"	3	25	69.200106	101.824139	76.227192	6.174287	122.423553	79.127339	"2"	5.27492976648235	43.296214
"2"	3	26	68.607442	102.020986	76.439668	6.17607	122.702547	79.260224	"2"	5.24433008880926	43.442323
"2"	3	27	69.573801	101.542605	75.347295	6.113261	121.884732	79.088282	"2"	5.2421977082183	42.79645
"2"	3	28	69.334852	101.508893	76.699699	6.216056	122.215156	78.687085	"2"	5.31796227860955	43.528071
"2"	3	29	69.351447	101.749174	76.611863	6.217682	122.439883	78.948162	"2"	5.31314355641576	43.491721
"2"	3	30	68.785259	101.833643	75.986007	6.132836	122.377696	79.20033	"2"	5.22671717187081	43.177366
"2"	3	31	69.147978	101.666424	76.15873	6.168986	122.240706	78.987535	"2"	5.26622218654794	43.253171
"2"	3	32	69.315443	101.443155	76.931173	6.232181	122.209431	78.558791	"2"	5.33251833700464	43.65064
"2"	3	33	68.923026	101.962837	76.300051	6.177462	122.593069	79.246114	"2"	5.25883039887433	43.346955
"2"	3	34	68.721599	101.806619	75.751907	6.115941	122.290188	79.236828	"2"	5.20579217633929	43.05336
"2"	3	35	68.649896	102.04751	76.022217	6.134162	122.613555	79.402146	"2"	5.21891729073943	43.211409
"2"	3	36	69.239842	101.82894	77.106439	6.258754	122.659413	78.899646	"2"	5.33883765354264	43.759767
"2"	3	37	69.455085	101.698481	75.72372	6.145271	122.15318	79.141527	"2"	5.2593974091162	43.011653
"2"	3	38	69.029974	101.934477	77.297137	6.264219	122.826792	78.951514	"2"	5.33581935738444	43.875278
"2"	3	39	68.725065	102.235048	77.009603	6.232862	123.068537	79.321943	"2"	5.29248997179919	43.746594
"2"	3	40	69.085552	101.768837	76.365009	6.183062	122.410139	79.036744	"2"	5.27571880024997	43.373395
"2"	3	41	69.061868	101.753244	76.652424	6.206944	122.465756	78.943594	"2"	5.29375958816803	43.522162
"2"	3	42	68.962989	101.740119	75.183319	6.077807	122.056418	79.326265	"2"	5.18486640118049	42.730153
"2"	3	43	69.246476	101.77775	76.105923	6.172439	122.341238	79.114235	"2"	5.27006697047735	43.227003
"2"	3	44	69.741892	101.186317	75.373969	6.116896	121.513556	78.728955	"2"	5.25672320560935	42.784601
"2"	3	45	69.505593	101.532289	74.883255	6.075127	121.748342	79.201506	"2"	5.20480504454522	42.546836
"2"	3	46	69.755412	101.358516	74.786178	6.071761	121.531779	79.057895	"2"	5.21674065829534	42.473884
"2"	3	47	69.291647	101.553596	75.444192	6.103408	121.922266	79.072631	"2"	5.22765232026422	42.849635
"2"	3	48	68.877618	101.945355	76.109189	6.156221	122.520159	79.274531	"2"	5.2422196462318	43.245628
"2"	3	49	69.36424	101.426565	75.033172	6.078405	121.683646	79.054437	"2"	5.20461895056928	42.629209
"2"	3	50	69.368733	101.61517	76.277239	6.187644	122.205028	78.908464	"2"	5.29125542616819	43.296564
"2"	3	51	69.116909	102.044821	76.605962	6.217406	122.759112	79.245599	"2"	5.29476730441146	43.513513
"2"	3	52	69.364173	101.725123	74.993399	6.082608	121.990011	79.365954	"2"	5.20185510209403	42.624057
"2"	3	53	68.904211	101.927158	77.428364	6.267068	122.859676	78.9055	"2"	5.3351403304408	43.954176
"2"	3	54	69.562922	101.603963	74.881277	6.083125	121.827151	79.275831	"2"	5.20896043121139	42.55132
"2"	3	55	69.529857	101.539024	75.534748	6.131549	121.934873	79.036376	"2"	5.25192022697104	42.898497
"2"	3	56	68.721966	101.966145	76.767136	6.205434	122.725672	79.124245	"2"	5.27558851010938	43.601427
"2"	3	57	69.512454	101.693595	75.684993	6.143753	122.129112	79.145832	"2"	5.26104959440282	42.98328
"2"	3	58	68.802079	101.899534	76.403686	6.177055	122.554535	79.155016	"2"	5.25673244006319	43.399519
"2"	3	59	68.940955	102.036286	75.866417	6.141347	122.548482	79.440914	"2"	5.23030324040823	43.107568
"2"	3	60	68.822217	102.33241	76.628822	6.209685	123.064221	79.522928	"2"	5.27376541613837	43.541293
"2"	3	61	68.961496	101.699361	76.66095	6.205362	122.417519	78.885666	"2"	5.2866537967812	43.531853
"2"	3	62	69.520532	101.615023	75.327939	6.115438	121.958939	79.167021	"2"	5.23683839374355	42.791918
"2"	3	63	69.480568	101.448366	75.114626	6.09417	121.722392	79.055543	"2"	5.21900687958757	42.666849
"2"	3	64	69.612983	101.590045	74.966074	6.093368	121.835395	79.235737	"2"	5.21861203493874	42.599658
"2"	3	65	69.527648	101.655461	74.84939	6.075036	121.879562	79.330476	"2"	5.20410204093472	42.549086
"2"	3	66	68.993272	101.928104	76.932334	6.233734	122.727406	79.035462	"2"	5.30781344525685	43.691944
"2"	3	67	69.17623	101.808273	76.564795	6.209551	122.502168	79.019341	"2"	5.29646386882285	43.482827
"2"	3	68	69.314289	101.526261	75.807272	6.13535	122.001863	78.948326	"2"	5.25452715970961	43.053537
"2"	3	69	69.354547	101.732456	76.42258	6.197971	122.384252	78.984829	"2"	5.30025341647126	43.399423
"2"	3	70	69.65126	101.422755	75.390863	6.118647	121.767623	78.955283	"2"	5.25106860043738	42.81234
"2"	3	71	69.459759	101.576644	75.098278	6.089601	121.858046	79.188695	"2"	5.216308291195	42.669351
"2"	3	72	69.818615	101.448744	74.787186	6.07627	121.631539	79.144708	"2"	5.22153774626739	42.486831
"2"	3	73	69.354398	101.609035	75.322127	6.101165	121.950276	79.159934	"2"	5.22392077416455	42.790342
"2"	3	74	69.038628	101.893942	76.660046	6.214804	122.619031	79.0793	"2"	5.29250439825689	43.539731
"2"	3	75	68.333052	102.13757	76.750868	6.189038	122.91071	79.293297	"2"	5.24462105408914	43.617413
"2"	3	76	69.320419	101.864291	75.461203	6.127367	122.265402	79.371096	"2"	5.23100221020406	42.894306
"2"	3	77	69.448302	101.664991	75.911859	6.166071	122.168495	79.052783	"2"	5.27194970921342	43.115712
"2"	3	78	69.15897	101.844028	77.323976	6.274709	122.741894	78.85161	"2"	5.34764653646472	43.890284
"2"	3	79	69.251089	101.779992	76.514294	6.207295	122.461855	79.005771	"2"	5.29869818356617	43.456084
"2"	3	80	69.440006	101.697247	75.950336	6.166791	122.214651	79.074146	"2"	5.27399178754202	43.140505
"2"	3	81	69.110193	101.713628	77.403313	6.271608	122.617494	78.703964	"2"	5.34935790026941	43.91353
"2"	3	82	69.184038	101.572906	75.723585	6.129133	122.027702	79.014335	"2"	5.23886338213623	43.013367
"2"	3	83	68.880289	101.906051	75.913407	6.138458	122.438463	79.291281	"2"	5.22893741313462	43.147182
"2"	3	84	69.064577	101.687907	76.019631	6.144562	122.224896	79.052663	"2"	5.25026365871109	43.172233
"2"	3	85	69.258238	101.597516	75.631338	6.124761	122.02292	79.06641	"2"	5.23809320746244	42.95651
"2"	3	86	69.091085	101.888886	76.004281	6.156855	122.433411	79.251957	"2"	5.25121823893489	43.181454
"2"	3	87	69.386868	101.560323	76.22399	6.185187	122.139891	78.869985	"2"	5.28894393256332	43.269906
"2"	3	88	69.275865	101.516545	76.119979	6.163845	122.073708	78.855254	"2"	5.27327738900683	43.218454
"2"	3	89	69.021707	101.934524	77.070134	6.239956	122.757684	79.016486	"2"	5.31951220739874	43.741198
"2"	3	90	68.659792	102.024739	76.438575	6.180929	122.698907	79.27026	"2"	5.2482566602764	43.428647
"2"	3	91	69.058784	101.74085	76.449807	6.192227	122.402335	78.984834	"2"	5.27953070845469	43.417501
"2"	3	92	68.778143	101.86395	76.776685	6.201646	122.626407	79.01776	"2"	5.28055781999596	43.608647
"2"	3	93	69.040146	102.083446	77.086492	6.256606	122.925211	79.155225	"2"	5.32206266230783	43.769986
"2"	3	94	68.92404	102.046718	76.693502	6.213253	122.791787	79.218946	"2"	5.28602599958808	43.572841
"2"	3	95	69.351232	101.712646	75.926484	6.157923	122.220429	79.103437	"2"	5.26559520682829	43.116992
"2"	3	96	69.174265	101.98703	75.985282	6.156488	122.531193	79.359658	"2"	5.25622603316773	43.171535
"2"	3	97	69.42385	101.433445	74.887258	6.064022	121.656045	79.10134	"2"	5.1989617663033	42.554705
"2"	3	98	69.299449	101.717997	76.532416	6.206365	122.391376	78.937372	"2"	5.30365425943878	43.454004
"2"	3	99	69.44337	101.638288	75.16434	6.098416	121.943828	79.232384	"2"	5.2196650734258	42.711444
"2"	3	100	69.368052	101.717597	75.283513	6.109711	122.06123	79.276311	"2"	5.22227064452668	42.784919
"3"	1	1	72.882443	99.040084	70.255735	7.320038	117.567498	77.933653	"2"	5.1204096015606	39.633845
"3"	1	2	71.521428	99.951071	69.884792	6.221455	118.522992	78.969579	"2"	4.99826011932298	39.553413
"3"	1	3	65.930103	104.571877	85.462879	5.87647	127.388151	79.205793	"2"	5.63457641514654	48.182358
"3"	1	4	68.937047	101.892999	75.77618	5.902075	122.699955	79.360535	"2"	5.22378608214046	43.33942
"3"	1	5	76.497669	96.810887	61.924407	7.243884	113.331659	78.142477	"2"	4.73707278970728	35.189182
"3"	1	6	75.95742	97.12707	62.347138	7.02227	113.965962	78.351948	"2"	4.73572774686396	35.614014
"3"	1	7	71.794671	99.75069	69.183487	6.249507	118.242972	79.014368	"2"	4.96700568779778	39.228604
"3"	1	8	77.596107	96.190886	59.079302	7.013999	111.689747	78.291504	"2"	4.58432383947731	33.398243
"3"	1	9	74.7563	97.828134	65.473728	7.230555	115.02286	78.072778	"2"	4.8945736524864	36.950082
"3"	1	10	65.529332	104.97653	85.045438	5.302849	127.840504	79.768248	"2"	5.57297074178742	48.072256
"3"	1	11	76.827084	96.627355	60.588419	7.005091	112.897735	78.355363	"2"	4.6548315559402	34.542372
"3"	1	12	67.626934	102.953672	79.760537	5.964654	124.151608	79.185293	"2"	5.39396057150356	44.966315
"3"	1	13	73.718765	98.448739	65.720732	6.596965	116.027453	78.688571	"2"	4.84485119793598	37.338882
"3"	1	14	71.840499	99.707964	70.859781	6.788603	118.482557	78.437367	"2"	5.09060202607072	40.04519
"3"	1	15	66.447094	104.03248	82.859276	5.696919	126.76081	79.579749	"2"	5.50575810114394	47.181061
"3"	1	16	68.6899	102.097293	76.913406	6.023316	122.66251	79.145626	"2"	5.2831741667994	43.516884
"3"	1	17	69.427644	101.501354	74.351881	5.876827	121.932958	79.360857	"2"	5.16207592479836	42.572101
"3"	1	18	69.042996	101.821497	76.474208	6.196684	122.350479	79.015957	"2"	5.28000843704717	43.334522
"3"	1	19	74.320779	98.114397	64.066279	6.439287	115.261039	78.816607	"2"	4.76145576291134	36.444432
"3"	1	20	71.704074	99.807422	70.439361	6.561471	119.052173	78.796877	"2"	5.05078915365671	40.255296
"3"	1	21	69.445412	101.466867	74.931383	6.119135	121.991083	79.170682	"2"	5.2036407641648	42.820401
"3"	1	22	72.357724	99.373037	67.599114	6.15475	117.69054	79.112239	"2"	4.89131803345654	38.578301
"3"	1	23	68.794362	102.016867	76.495692	5.975504	122.720768	79.234967	"2"	5.2624723268885	43.485801
"3"	1	24	68.920321	101.938364	77.788165	6.417412	123.114916	78.847497	"2"	5.36118530180097	44.267419
"3"	1	25	71.008778	100.314293	72.763785	6.71153	119.912145	78.581826	"2"	5.16686745550473	41.330319
"3"	1	26	67.323038	103.279534	82.106183	6.236772	125.429693	78.923529	"2"	5.52763767814395	46.506164
"3"	1	27	64.378402	106.159492	87.507966	4.760613	130.174381	80.364072	"2"	5.63362301335033	49.810309
"3"	1	28	66.088639	104.391767	82.430651	5.170792	127.176877	80.042697	"2"	5.44772953647399	47.13418
"3"	1	29	67.020557	103.522702	80.315322	5.459123	125.493753	79.68056	"2"	5.38277761607435	45.813193
"3"	1	30	67.541217	103.055629	78.595776	5.479519	124.344808	79.699403	"2"	5.30845436209939	44.645405
"3"	1	31	72.119727	99.508136	69.498464	6.611735	118.195008	78.66895	"2"	5.01221025059933	39.526058
"3"	1	32	65.833244	104.712047	85.460352	5.69268	127.759412	79.419941	"2"	5.62613220554189	48.339471
"3"	1	33	67.760201	102.894616	79.812645	5.990226	124.042864	79.11642	"2"	5.40812086754165	44.926444
"3"	1	34	75.57479	97.405567	62.530985	6.781191	114.480855	78.585518	"2"	4.72576605986815	35.895337
"3"	1	35	66.615566	103.980974	82.266624	5.556182	126.531644	79.653701	"2"	5.48023772066918	46.877943
"3"	1	36	66.348242	104.190422	83.910814	5.821044	127.090023	79.392785	"2"	5.56733499368899	47.697238
"3"	1	37	68.819523	101.976208	75.257883	5.661804	122.148868	79.505319	"2"	5.17921161004981	42.643549
"3"	1	38	68.048563	102.670154	80.40986	6.401274	124.416457	78.807492	"2"	5.47177542403118	45.608965
"3"	1	39	67.532294	103.104714	80.660535	6.0476	125.287565	79.278835	"2"	5.44719096381729	46.00873
"3"	1	40	65.218967	105.348552	87.17217	5.551407	129.264145	79.656503	"2"	5.68527887854839	49.607642
"3"	1	41	70.908204	100.374695	72.028928	6.444523	119.727829	78.808935	"2"	5.10744192052531	40.918894
"3"	1	42	67.775516	102.88156	79.159294	5.840869	124.340466	79.426303	"2"	5.3650619970457	44.914163
"3"	1	43	73.204835	98.835492	65.878894	6.230441	116.797661	79.104409	"2"	4.82265356525249	37.693252
"3"	1	44	69.256039	101.672374	77.016676	6.500721	122.166965	78.713445	"2"	5.33386991670636	43.45352
"3"	1	45	71.717941	99.808552	71.557421	6.894927	118.91482	78.378528	"2"	5.13195089739016	40.536292
"3"	1	46	71.038831	100.278974	72.347504	6.628452	119.413099	78.574234	"2"	5.13948210992782	40.838865
"3"	1	47	72.235017	99.434196	70.479372	6.990965	118.057802	78.261404	"2"	5.09107863456932	39.796398
"3"	1	48	66.719718	103.840739	82.262408	5.719531	125.633406	79.383985	"2"	5.48852466376094	46.249421
"3"	1	49	66.967516	103.613537	81.555365	5.749498	125.691763	79.437425	"2"	5.46156021052334	46.254338
"3"	1	50	73.690873	98.481209	66.041343	6.676701	116.480648	78.695468	"2"	4.86664421976244	37.78518
"3"	1	51	69.86248	101.176445	75.371825	6.536301	121.168169	78.625	"2"	5.265662616626	42.543169
"3"	1	52	69.895478	101.141865	73.871817	6.160429	121.361677	79.130102	"2"	5.16330595994353	42.231575
"3"	1	53	73.036174	98.940279	66.502869	6.317492	116.546332	78.925344	"2"	4.85711511178321	37.620988
"3"	1	54	67.306208	103.333098	81.272144	5.979801	125.654239	79.283716	"2"	5.47011982866995	46.370523
"3"	1	55	68.984335	101.862059	77.138729	6.34644	122.264187	78.820362	"2"	5.32136392281021	43.443825
"3"	1	56	67.250515	103.362533	82.06842	6.161248	125.402125	79.019354	"2"	5.5191435102363	46.382771
"3"	1	57	70.416361	100.753261	71.994266	6.013789	120.628069	79.262791	"2"	5.06957422458603	41.365278
"3"	1	58	66.490654	104.047222	82.610816	5.584395	126.09316	79.525876	"2"	5.49284718331366	46.567284
"3"	1	59	71.611899	99.90527	71.860732	6.876736	119.241123	78.431187	"2"	5.14608348205007	40.809936
"3"	1	60	72.699802	99.158551	68.959151	6.838192	117.676818	78.505498	"2"	5.0133166237881	39.17132
"3"	1	61	71.515651	99.971282	71.466256	6.711717	119.128264	78.600156	"2"	5.11095582237266	40.528108
"3"	1	62	65.376752	105.095928	85.447467	5.281713	128.372555	79.843943	"2"	5.58627785908718	48.528612
"3"	1	63	66.274424	104.213615	81.82121	5.183054	126.392272	79.977087	"2"	5.42265356373304	46.415185
"3"	1	64	64.435354	106.165567	88.970958	5.202557	130.539481	79.947008	"2"	5.73287517444913	50.592473
"3"	1	65	75.530101	97.40073	64.262448	7.30433	114.651863	78.068951	"2"	4.85374918794725	36.582912
"3"	1	66	69.881722	101.197716	75.313263	6.471927	121.203997	78.692784	"2"	5.26302050787889	42.511213
"3"	1	67	65.338955	105.167794	84.680719	4.986471	128.589793	80.155497	"2"	5.53294968810864	48.434296
"3"	1	68	70.005267	101.137792	74.769457	6.423551	121.395081	78.870153	"2"	5.23425580073002	42.524928
"3"	1	69	67.633295	102.991936	78.657626	5.536769	124.532982	79.634999	"2"	5.31987442325767	44.897983
"3"	1	70	70.191932	100.922688	73.005509	6.106417	120.452029	79.101504	"2"	5.12439772335339	41.350525
"3"	1	71	70.013927	101.067914	74.587921	6.427215	120.943097	78.800648	"2"	5.22219325597577	42.142449
"3"	1	72	72.704979	99.149831	67.266399	6.323175	117.480484	78.995029	"2"	4.89060212670062	38.485455
"3"	1	73	71.870093	99.686955	70.048301	6.614198	118.224122	78.661457	"2"	5.03437790736199	39.562665
"3"	1	74	67.186997	103.350458	80.822863	5.827946	125.191348	79.407464	"2"	5.43024545391241	45.783884
"3"	1	75	66.788952	103.672958	80.195988	5.270291	125.670269	79.926648	"2"	5.35620599312458	45.743621
"3"	1	76	69.725957	101.247087	75.533545	6.495417	121.576844	78.716689	"2"	5.26664871072756	42.860155
"3"	1	77	69.549011	101.361531	73.637055	5.816493	121.44506	79.41522	"2"	5.12138434820261	42.02984
"3"	1	78	74.257	98.079276	66.228042	7.178094	115.887503	78.194903	"2"	4.917895714794	37.6926
"3"	1	79	71.625586	99.829574	70.474209	6.574263	118.954415	78.754266	"2"	5.04775651751147	40.200149
"3"	1	80	68.3919	102.348188	79.040789	6.364199	123.294644	78.78801	"2"	5.4057497372091	44.506634
"3"	1	81	68.103668	102.56685	77.661406	5.743743	124.086474	79.525708	"2"	5.28902661063721	44.560766
"3"	1	82	71.275113	100.087547	71.541762	6.590788	119.260481	78.677106	"2"	5.09914717076911	40.583375
"3"	1	83	67.272882	103.32691	81.785499	6.086991	125.232534	79.038389	"2"	5.50194622353812	46.194145
"3"	1	84	74.21792	98.195361	65.176326	6.733675	115.300691	78.539526	"2"	4.83725134896192	36.761165
"3"	1	85	72.276025	99.422003	70.943263	7.114744	118.642767	78.217289	"2"	5.12749705016958	40.425478
"3"	1	86	67.059878	103.538118	80.723419	5.611281	125.551834	79.605987	"2"	5.41330262988288	45.945847
"3"	1	87	68.830305	101.971817	76.486861	6.014255	123.179702	79.244927	"2"	5.26461397112261	43.934775
"3"	1	88	69.396472	101.504846	74.869437	6.059067	121.697007	79.189026	"2"	5.19567478842627	42.507981
"3"	1	89	68.597988	102.151355	77.11518	6.023719	122.933081	79.181338	"2"	5.28994619225784	43.751743
"3"	1	90	65.169514	105.446984	89.359788	6.00098	129.646526	79.104824	"2"	5.82353395510303	50.541702
"3"	1	91	72.003407	99.574455	70.146128	6.747007	118.312204	78.551239	"2"	5.0507602038581	39.760965
"3"	1	92	74.939932	97.68548	64.83046	7.191598	114.744651	78.128172	"2"	4.85839026392872	36.616479
"3"	1	93	68.32458	102.396363	79.130579	6.335723	124.039893	78.968474	"2"	5.40656357533182	45.071419
"3"	1	94	73.823095	98.348132	66.539824	6.988228	115.963138	78.296641	"2"	4.91217574843528	37.666497
"3"	1	95	65.079616	105.340129	85.818514	5.168487	128.448643	79.896328	"2"	5.58503593681062	48.552315
"3"	1	96	65.371647	105.184607	87.634111	5.807946	129.132153	79.363326	"2"	5.72878616945082	49.768827
"3"	1	97	70.442714	100.698255	73.298071	6.465336	120.372473	78.837614	"2"	5.16331505220469	41.534859
